key,Remarks,id,planId,level,attrData,precentAttrData
4952,,4952,10056,2,法术防御_6;生命_38,
4953,,4953,10056,3,法术防御_9;生命_57,
4954,,4954,10056,4,法术防御_12;生命_77,
4955,,4955,10056,5,法术防御_16;生命_96,
4956,,4956,10056,6,法术防御_19;生命_115,
4957,,4957,10056,7,法术防御_22;生命_134,
4958,,4958,10056,8,法术防御_25;生命_154,
4959,,4959,10056,9,法术防御_28;生命_173,
4960,,4960,10056,10,法术防御_32;生命_192,
4961,,4961,10056,11,法术防御_35;生命_211,
4962,,4962,10056,12,法术防御_38;生命_231,
4963,,4963,10056,13,法术防御_41;生命_250,
4964,,4964,10056,14,法术防御_44;生命_269,
4965,,4965,10056,15,法术防御_48;生命_288,
4966,,4966,10056,16,法术防御_51;生命_308,
4967,,4967,10056,17,法术防御_54;生命_327,
4968,,4968,10056,18,法术防御_57;生命_346,
4969,,4969,10056,19,法术防御_60;生命_365,
4970,,4970,10056,20,法术防御_64;生命_385,
4971,,4971,10056,21,法术防御_67;生命_404,
4972,,4972,10056,22,法术防御_70;生命_423,
4973,,4973,10056,23,法术防御_73;生命_442,
4974,,4974,10056,24,法术防御_76;生命_462,
4975,,4975,10056,25,法术防御_80;生命_481,
4976,,4976,10056,26,法术防御_83;生命_500,
4977,,4977,10056,27,法术防御_86;生命_519,
4978,,4978,10056,28,法术防御_89;生命_539,
4979,,4979,10056,29,法术防御_92;生命_558,
4980,,4980,10056,30,法术防御_96;生命_577,
4981,,4981,10056,31,法术防御_99;生命_596,
4982,,4982,10056,32,法术防御_102;生命_616,
4983,,4983,10056,33,法术防御_105;生命_635,
4984,,4984,10056,34,法术防御_108;生命_654,
4985,,4985,10056,35,法术防御_112;生命_673,
4986,,4986,10056,36,法术防御_115;生命_693,
4987,,4987,10056,37,法术防御_118;生命_712,
4988,,4988,10056,38,法术防御_121;生命_731,
4989,,4989,10056,39,法术防御_124;生命_750,
4990,,4990,10056,40,法术防御_128;生命_770,
4991,,4991,10056,41,法术防御_131;生命_789,
4992,,4992,10056,42,法术防御_134;生命_808,
4993,,4993,10056,43,法术防御_137;生命_827,
4994,,4994,10056,44,法术防御_140;生命_847,
4995,,4995,10056,45,法术防御_144;生命_866,
4996,,4996,10056,46,法术防御_147;生命_885,
4997,,4997,10056,47,法术防御_150;生命_904,
4998,,4998,10056,48,法术防御_153;生命_924,
4999,,4999,10056,49,法术防御_156;生命_943,
5000,,5000,10056,50,法术防御_160;生命_962,
5001,,5001,10056,51,法术防御_163;生命_981,
5002,,5002,10056,52,法术防御_166;生命_1001,
5003,,5003,10056,53,法术防御_169;生命_1020,
5004,,5004,10056,54,法术防御_172;生命_1039,
5005,,5005,10056,55,法术防御_176;生命_1058,
5006,,5006,10056,56,法术防御_179;生命_1078,
5007,,5007,10056,57,法术防御_182;生命_1097,
5008,,5008,10056,58,法术防御_185;生命_1116,
5009,,5009,10056,59,法术防御_188;生命_1135,
5010,,5010,10056,60,法术防御_192;生命_1155,
5011,,5011,10056,61,法术防御_195;生命_1174,
5012,,5012,10056,62,法术防御_198;生命_1193,
5013,,5013,10056,63,法术防御_201;生命_1212,
5014,,5014,10056,64,法术防御_204;生命_1232,
5015,,5015,10056,65,法术防御_208;生命_1251,
5016,,5016,10056,66,法术防御_211;生命_1270,
5017,,5017,10056,67,法术防御_214;生命_1289,
5018,,5018,10056,68,法术防御_217;生命_1309,
5019,,5019,10056,69,法术防御_220;生命_1328,
5020,,5020,10056,70,法术防御_224;生命_1347,
5021,,5021,10056,71,法术防御_227;生命_1366,
5022,,5022,10056,72,法术防御_230;生命_1386,
5023,,5023,10056,73,法术防御_233;生命_1405,
5024,,5024,10056,74,法术防御_236;生命_1424,
5025,,5025,10056,75,法术防御_240;生命_1443,
5026,,5026,10056,76,法术防御_243;生命_1463,
5027,,5027,10056,77,法术防御_246;生命_1482,
5028,,5028,10056,78,法术防御_249;生命_1501,
5029,,5029,10056,79,法术防御_252;生命_1520,
5030,,5030,10056,80,法术防御_256;生命_1540,
5031,,5031,10056,81,法术防御_259;生命_1559,
5032,,5032,10056,82,法术防御_262;生命_1578,
5033,,5033,10056,83,法术防御_265;生命_1597,
5034,,5034,10056,84,法术防御_268;生命_1617,
5035,,5035,10056,85,法术防御_272;生命_1636,
5036,,5036,10056,86,法术防御_275;生命_1655,
5037,,5037,10056,87,法术防御_278;生命_1674,
5038,,5038,10056,88,法术防御_281;生命_1694,
5039,,5039,10056,89,法术防御_284;生命_1713,
5040,,5040,10056,90,法术防御_288;生命_1732,
5041,,5041,10057,1,物理攻击_17;法术攻击_13,
5042,,5042,10057,2,物理攻击_34;法术攻击_27,
5043,,5043,10057,3,物理攻击_52;法术攻击_41,
5044,,5044,10057,4,物理攻击_69;法术攻击_55,
5045,,5045,10057,5,物理攻击_87;法术攻击_69,
5046,,5046,10057,6,物理攻击_104;法术攻击_83,
5047,,5047,10057,7,物理攻击_121;法术攻击_97,
5048,,5048,10057,8,物理攻击_139;法术攻击_111,
5049,,5049,10057,9,物理攻击_156;法术攻击_125,
5050,,5050,10057,10,物理攻击_174;法术攻击_139,
5051,,5051,10057,11,物理攻击_191;法术攻击_153,
5052,,5052,10057,12,物理攻击_208;法术攻击_167,
5053,,5053,10057,13,物理攻击_226;法术攻击_180,
5054,,5054,10057,14,物理攻击_243;法术攻击_194,
5055,,5055,10057,15,物理攻击_261;法术攻击_208,
5056,,5056,10057,16,物理攻击_278;法术攻击_222,
5057,,5057,10057,17,物理攻击_295;法术攻击_236,
5058,,5058,10057,18,物理攻击_313;法术攻击_250,
5059,,5059,10057,19,物理攻击_330;法术攻击_264,
5060,,5060,10057,20,物理攻击_348;法术攻击_278,
5061,,5061,10057,21,物理攻击_365;法术攻击_292,
5062,,5062,10057,22,物理攻击_382;法术攻击_306,
5063,,5063,10057,23,物理攻击_400;法术攻击_320,
5064,,5064,10057,24,物理攻击_417;法术攻击_334,
5065,,5065,10057,25,物理攻击_435;法术攻击_348,
5066,,5066,10057,26,物理攻击_452;法术攻击_361,
5067,,5067,10057,27,物理攻击_469;法术攻击_375,
5068,,5068,10057,28,物理攻击_487;法术攻击_389,
5069,,5069,10057,29,物理攻击_504;法术攻击_403,
5070,,5070,10057,30,物理攻击_522;法术攻击_417,
5071,,5071,10057,31,物理攻击_539;法术攻击_431,
5072,,5072,10057,32,物理攻击_556;法术攻击_445,
5073,,5073,10057,33,物理攻击_574;法术攻击_459,
5074,,5074,10057,34,物理攻击_591;法术攻击_473,
5075,,5075,10057,35,物理攻击_609;法术攻击_487,
5076,,5076,10057,36,物理攻击_626;法术攻击_501,
5077,,5077,10057,37,物理攻击_643;法术攻击_515,
5078,,5078,10057,38,物理攻击_661;法术攻击_528,
5079,,5079,10057,39,物理攻击_678;法术攻击_542,
5080,,5080,10057,40,物理攻击_696;法术攻击_556,
5081,,5081,10057,41,物理攻击_713;法术攻击_570,
5082,,5082,10057,42,物理攻击_730;法术攻击_584,
5083,,5083,10057,43,物理攻击_748;法术攻击_598,
5084,,5084,10057,44,物理攻击_765;法术攻击_612,
5085,,5085,10057,45,物理攻击_783;法术攻击_626,
5086,,5086,10057,46,物理攻击_800;法术攻击_640,
5087,,5087,10057,47,物理攻击_817;法术攻击_654,
5088,,5088,10057,48,物理攻击_835;法术攻击_668,
5089,,5089,10057,49,物理攻击_852;法术攻击_682,
5090,,5090,10057,50,物理攻击_870;法术攻击_696,
5091,,5091,10057,51,物理攻击_887;法术攻击_709,
5092,,5092,10057,52,物理攻击_904;法术攻击_723,
5093,,5093,10057,53,物理攻击_922;法术攻击_737,
5094,,5094,10057,54,物理攻击_939;法术攻击_751,
5095,,5095,10057,55,物理攻击_957;法术攻击_765,
5096,,5096,10057,56,物理攻击_974;法术攻击_779,
5097,,5097,10057,57,物理攻击_991;法术攻击_793,
5098,,5098,10057,58,物理攻击_1009;法术攻击_807,
5099,,5099,10057,59,物理攻击_1026;法术攻击_821,
5100,,5100,10057,60,物理攻击_1044;法术攻击_835,
5101,,5101,10057,61,物理攻击_1061;法术攻击_849,
5102,,5102,10057,62,物理攻击_1078;法术攻击_863,
5103,,5103,10057,63,物理攻击_1096;法术攻击_876,
5104,,5104,10057,64,物理攻击_1113;法术攻击_890,
5105,,5105,10057,65,物理攻击_1131;法术攻击_904,
5106,,5106,10057,66,物理攻击_1148;法术攻击_918,
5107,,5107,10057,67,物理攻击_1165;法术攻击_932,
5108,,5108,10057,68,物理攻击_1183;法术攻击_946,
5109,,5109,10057,69,物理攻击_1200;法术攻击_960,
5110,,5110,10057,70,物理攻击_1218;法术攻击_974,
5111,,5111,10057,71,物理攻击_1235;法术攻击_988,
5112,,5112,10057,72,物理攻击_1252;法术攻击_1002,
5113,,5113,10057,73,物理攻击_1270;法术攻击_1016,
5114,,5114,10057,74,物理攻击_1287;法术攻击_1030,
5115,,5115,10057,75,物理攻击_1305;法术攻击_1044,
5116,,5116,10057,76,物理攻击_1322;法术攻击_1057,
5117,,5117,10057,77,物理攻击_1339;法术攻击_1071,
5118,,5118,10057,78,物理攻击_1357;法术攻击_1085,
5119,,5119,10057,79,物理攻击_1374;法术攻击_1099,
5120,,5120,10057,80,物理攻击_1392;法术攻击_1113,
5121,,5121,10057,81,物理攻击_1409;法术攻击_1127,
5122,,5122,10057,82,物理攻击_1426;法术攻击_1141,
5123,,5123,10057,83,物理攻击_1444;法术攻击_1155,
5124,,5124,10057,84,物理攻击_1461;法术攻击_1169,
5125,,5125,10057,85,物理攻击_1479;法术攻击_1183,
5126,,5126,10057,86,物理攻击_1496;法术攻击_1197,
5127,,5127,10057,87,物理攻击_1513;法术攻击_1211,
5128,,5128,10057,88,物理攻击_1531;法术攻击_1224,
5129,,5129,10057,89,物理攻击_1548;法术攻击_1238,
5130,,5130,10057,90,物理攻击_1566;法术攻击_1252,
5131,,5131,10058,1,生命_39,
5132,,5132,10058,2,生命_79,
5133,,5133,10058,3,生命_118,
5134,,5134,10058,4,生命_158,
5135,,5135,10058,5,生命_197,
5136,,5136,10058,6,生命_237,
5137,,5137,10058,7,生命_276,
5138,,5138,10058,8,生命_316,
5139,,5139,10058,9,生命_355,
5140,,5140,10058,10,生命_395,
5141,,5141,10058,11,生命_434,
5142,,5142,10058,12,生命_474,
5143,,5143,10058,13,生命_513,
5144,,5144,10058,14,生命_553,
5145,,5145,10058,15,生命_592,
5146,,5146,10058,16,生命_632,
5147,,5147,10058,17,生命_671,
5148,,5148,10058,18,生命_711,
5149,,5149,10058,19,生命_750,
5150,,5150,10058,20,生命_790,
5151,,5151,10058,21,生命_829,
5152,,5152,10058,22,生命_869,
5153,,5153,10058,23,生命_908,
5154,,5154,10058,24,生命_948,
5155,,5155,10058,25,生命_987,
5156,,5156,10058,26,生命_1027,
5157,,5157,10058,27,生命_1066,
5158,,5158,10058,28,生命_1106,
5159,,5159,10058,29,生命_1145,
5160,,5160,10058,30,生命_1185,
5161,,5161,10058,31,生命_1224,
5162,,5162,10058,32,生命_1264,
5163,,5163,10058,33,生命_1303,
5164,,5164,10058,34,生命_1343,
5165,,5165,10058,35,生命_1382,
5166,,5166,10058,36,生命_1422,
5167,,5167,10058,37,生命_1461,
5168,,5168,10058,38,生命_1501,
5169,,5169,10058,39,生命_1540,
5170,,5170,10058,40,生命_1580,
5171,,5171,10058,41,生命_1619,
5172,,5172,10058,42,生命_1659,
5173,,5173,10058,43,生命_1698,
5174,,5174,10058,44,生命_1738,
5175,,5175,10058,45,生命_1777,
5176,,5176,10058,46,生命_1817,
5177,,5177,10058,47,生命_1856,
5178,,5178,10058,48,生命_1896,
5179,,5179,10058,49,生命_1935,
5180,,5180,10058,50,生命_1975,
5181,,5181,10058,51,生命_2014,
5182,,5182,10058,52,生命_2054,
5183,,5183,10058,53,生命_2093,
5184,,5184,10058,54,生命_2133,
5185,,5185,10058,55,生命_2172,
5186,,5186,10058,56,生命_2212,
5187,,5187,10058,57,生命_2251,
5188,,5188,10058,58,生命_2291,
5189,,5189,10058,59,生命_2330,
5190,,5190,10058,60,生命_2370,
5191,,5191,10058,61,生命_2409,
5192,,5192,10058,62,生命_2449,
5193,,5193,10058,63,生命_2488,
5194,,5194,10058,64,生命_2528,
5195,,5195,10058,65,生命_2567,
5196,,5196,10058,66,生命_2607,
5197,,5197,10058,67,生命_2646,
5198,,5198,10058,68,生命_2686,
5199,,5199,10058,69,生命_2725,
5200,,5200,10058,70,生命_2765,
5201,,5201,10058,71,生命_2804,
5202,,5202,10058,72,生命_2844,
5203,,5203,10058,73,生命_2883,
5204,,5204,10058,74,生命_2923,
5205,,5205,10058,75,生命_2962,
5206,,5206,10058,76,生命_3002,
5207,,5207,10058,77,生命_3041,
5208,,5208,10058,78,生命_3081,
5209,,5209,10058,79,生命_3120,
5210,,5210,10058,80,生命_3160,
5211,,5211,10058,81,生命_3199,
5212,,5212,10058,82,生命_3239,
5213,,5213,10058,83,生命_3278,
5214,,5214,10058,84,生命_3318,
5215,,5215,10058,85,生命_3357,
5216,,5216,10058,86,生命_3397,
5217,,5217,10058,87,生命_3436,
5218,,5218,10058,88,生命_3476,
5219,,5219,10058,89,生命_3515,
5220,,5220,10058,90,生命_3555,
5221,,5221,10059,1,物理防御_4;生命_19,
5222,,5222,10059,2,物理防御_8;生命_39,
5223,,5223,10059,3,物理防御_12;生命_59,
5224,,5224,10059,4,物理防御_16;生命_79,
5225,,5225,10059,5,物理防御_21;生命_98,
5226,,5226,10059,6,物理防御_25;生命_118,
5227,,5227,10059,7,物理防御_29;生命_138,
5228,,5228,10059,8,物理防御_33;生命_158,
5229,,5229,10059,9,物理防御_37;生命_177,
5230,,5230,10059,10,物理防御_42;生命_197,
5231,,5231,10059,11,物理防御_46;生命_217,
5232,,5232,10059,12,物理防御_50;生命_237,
5233,,5233,10059,13,物理防御_54;生命_256,
5234,,5234,10059,14,物理防御_58;生命_276,
5235,,5235,10059,15,物理防御_63;生命_296,
5236,,5236,10059,16,物理防御_67;生命_316,
5237,,5237,10059,17,物理防御_71;生命_335,
5238,,5238,10059,18,物理防御_75;生命_355,
5239,,5239,10059,19,物理防御_79;生命_375,
5240,,5240,10059,20,物理防御_84;生命_395,
5241,,5241,10059,21,物理防御_88;生命_414,
5242,,5242,10059,22,物理防御_92;生命_434,
5243,,5243,10059,23,物理防御_96;生命_454,
5244,,5244,10059,24,物理防御_100;生命_474,
5245,,5245,10059,25,物理防御_105;生命_493,
5246,,5246,10059,26,物理防御_109;生命_513,
5247,,5247,10059,27,物理防御_113;生命_533,
5248,,5248,10059,28,物理防御_117;生命_553,
5249,,5249,10059,29,物理防御_121;生命_572,
5250,,5250,10059,30,物理防御_126;生命_592,
5251,,5251,10059,31,物理防御_130;生命_612,
5252,,5252,10059,32,物理防御_134;生命_632,
5253,,5253,10059,33,物理防御_138;生命_651,
5254,,5254,10059,34,物理防御_142;生命_671,
5255,,5255,10059,35,物理防御_147;生命_691,
5256,,5256,10059,36,物理防御_151;生命_711,
5257,,5257,10059,37,物理防御_155;生命_730,
5258,,5258,10059,38,物理防御_159;生命_750,
5259,,5259,10059,39,物理防御_163;生命_770,
5260,,5260,10059,40,物理防御_168;生命_790,
5261,,5261,10059,41,物理防御_172;生命_809,
5262,,5262,10059,42,物理防御_176;生命_829,
5263,,5263,10059,43,物理防御_180;生命_849,
5264,,5264,10059,44,物理防御_184;生命_869,
5265,,5265,10059,45,物理防御_189;生命_888,
5266,,5266,10059,46,物理防御_193;生命_908,
5267,,5267,10059,47,物理防御_197;生命_928,
5268,,5268,10059,48,物理防御_201;生命_948,
5269,,5269,10059,49,物理防御_205;生命_967,
5270,,5270,10059,50,物理防御_210;生命_987,
5271,,5271,10059,51,物理防御_214;生命_1007,
5272,,5272,10059,52,物理防御_218;生命_1027,
5273,,5273,10059,53,物理防御_222;生命_1046,
5274,,5274,10059,54,物理防御_226;生命_1066,
5275,,5275,10059,55,物理防御_231;生命_1086,
5276,,5276,10059,56,物理防御_235;生命_1106,
5277,,5277,10059,57,物理防御_239;生命_1125,
5278,,5278,10059,58,物理防御_243;生命_1145,
5279,,5279,10059,59,物理防御_247;生命_1165,
5280,,5280,10059,60,物理防御_252;生命_1185,
5281,,5281,10059,61,物理防御_256;生命_1204,
5282,,5282,10059,62,物理防御_260;生命_1224,
5283,,5283,10059,63,物理防御_264;生命_1244,
5284,,5284,10059,64,物理防御_268;生命_1264,
5285,,5285,10059,65,物理防御_273;生命_1283,
5286,,5286,10059,66,物理防御_277;生命_1303,
5287,,5287,10059,67,物理防御_281;生命_1323,
5288,,5288,10059,68,物理防御_285;生命_1343,
5289,,5289,10059,69,物理防御_289;生命_1362,
5290,,5290,10059,70,物理防御_294;生命_1382,
5291,,5291,10059,71,物理防御_298;生命_1402,
5292,,5292,10059,72,物理防御_302;生命_1422,
5293,,5293,10059,73,物理防御_306;生命_1441,
5294,,5294,10059,74,物理防御_310;生命_1461,
5295,,5295,10059,75,物理防御_315;生命_1481,
5296,,5296,10059,76,物理防御_319;生命_1501,
5297,,5297,10059,77,物理防御_323;生命_1520,
5298,,5298,10059,78,物理防御_327;生命_1540,
5299,,5299,10059,79,物理防御_331;生命_1560,
5300,,5300,10059,80,物理防御_336;生命_1580,
5301,,5301,10059,81,物理防御_340;生命_1599,
5302,,5302,10059,82,物理防御_344;生命_1619,
5303,,5303,10059,83,物理防御_348;生命_1639,
5304,,5304,10059,84,物理防御_352;生命_1659,
5305,,5305,10059,85,物理防御_357;生命_1678,
5306,,5306,10059,86,物理防御_361;生命_1698,
5307,,5307,10059,87,物理防御_365;生命_1718,
5308,,5308,10059,88,物理防御_369;生命_1738,
5309,,5309,10059,89,物理防御_373;生命_1757,
5310,,5310,10059,90,物理防御_378;生命_1777,
5311,,5311,10060,1,法术防御_3;生命_19,
5312,,5312,10060,2,法术防御_6;生命_39,
5313,,5313,10060,3,法术防御_10;生命_59,
5314,,5314,10060,4,法术防御_13;生命_79,
5315,,5315,10060,5,法术防御_16;生命_98,
5316,,5316,10060,6,法术防御_20;生命_118,
5317,,5317,10060,7,法术防御_23;生命_138,
5318,,5318,10060,8,法术防御_26;生命_158,
5319,,5319,10060,9,法术防御_30;生命_177,
5320,,5320,10060,10,法术防御_33;生命_197,
5321,,5321,10060,11,法术防御_36;生命_217,
5322,,5322,10060,12,法术防御_40;生命_237,
5323,,5323,10060,13,法术防御_43;生命_256,
5324,,5324,10060,14,法术防御_47;生命_276,
5325,,5325,10060,15,法术防御_50;生命_296,
5326,,5326,10060,16,法术防御_53;生命_316,
5327,,5327,10060,17,法术防御_57;生命_335,
5328,,5328,10060,18,法术防御_60;生命_355,
5329,,5329,10060,19,法术防御_63;生命_375,
5330,,5330,10060,20,法术防御_67;生命_395,
5331,,5331,10060,21,法术防御_70;生命_414,
5332,,5332,10060,22,法术防御_73;生命_434,
5333,,5333,10060,23,法术防御_77;生命_454,
5334,,5334,10060,24,法术防御_80;生命_474,
5335,,5335,10060,25,法术防御_84;生命_493,
5336,,5336,10060,26,法术防御_87;生命_513,
5337,,5337,10060,27,法术防御_90;生命_533,
5338,,5338,10060,28,法术防御_94;生命_553,
5339,,5339,10060,29,法术防御_97;生命_572,
5340,,5340,10060,30,法术防御_100;生命_592,
5341,,5341,10060,31,法术防御_104;生命_612,
5342,,5342,10060,32,法术防御_107;生命_632,
5343,,5343,10060,33,法术防御_110;生命_651,
5344,,5344,10060,34,法术防御_114;生命_671,
5345,,5345,10060,35,法术防御_117;生命_691,
5346,,5346,10060,36,法术防御_120;生命_711,
5347,,5347,10060,37,法术防御_124;生命_730,
5348,,5348,10060,38,法术防御_127;生命_750,
5349,,5349,10060,39,法术防御_131;生命_770,
5350,,5350,10060,40,法术防御_134;生命_790,
5351,,5351,10060,41,法术防御_137;生命_809,
5352,,5352,10060,42,法术防御_141;生命_829,
5353,,5353,10060,43,法术防御_144;生命_849,
5354,,5354,10060,44,法术防御_147;生命_869,
5355,,5355,10060,45,法术防御_151;生命_888,
5356,,5356,10060,46,法术防御_154;生命_908,
5357,,5357,10060,47,法术防御_157;生命_928,
5358,,5358,10060,48,法术防御_161;生命_948,
5359,,5359,10060,49,法术防御_164;生命_967,
5360,,5360,10060,50,法术防御_168;生命_987,
5361,,5361,10060,51,法术防御_171;生命_1007,
5362,,5362,10060,52,法术防御_174;生命_1027,
5363,,5363,10060,53,法术防御_178;生命_1046,
5364,,5364,10060,54,法术防御_181;生命_1066,
5365,,5365,10060,55,法术防御_184;生命_1086,
5366,,5366,10060,56,法术防御_188;生命_1106,
5367,,5367,10060,57,法术防御_191;生命_1125,
5368,,5368,10060,58,法术防御_194;生命_1145,
5369,,5369,10060,59,法术防御_198;生命_1165,
5370,,5370,10060,60,法术防御_201;生命_1185,
5371,,5371,10060,61,法术防御_204;生命_1204,
5372,,5372,10060,62,法术防御_208;生命_1224,
5373,,5373,10060,63,法术防御_211;生命_1244,
5374,,5374,10060,64,法术防御_215;生命_1264,
5375,,5375,10060,65,法术防御_218;生命_1283,
5376,,5376,10060,66,法术防御_221;生命_1303,
5377,,5377,10060,67,法术防御_225;生命_1323,
5378,,5378,10060,68,法术防御_228;生命_1343,
5379,,5379,10060,69,法术防御_231;生命_1362,
5380,,5380,10060,70,法术防御_235;生命_1382,
5381,,5381,10060,71,法术防御_238;生命_1402,
5382,,5382,10060,72,法术防御_241;生命_1422,
5383,,5383,10060,73,法术防御_245;生命_1441,
5384,,5384,10060,74,法术防御_248;生命_1461,
5385,,5385,10060,75,法术防御_252;生命_1481,
5386,,5386,10060,76,法术防御_255;生命_1501,
5387,,5387,10060,77,法术防御_258;生命_1520,
5388,,5388,10060,78,法术防御_262;生命_1540,
5389,,5389,10060,79,法术防御_265;生命_1560,
5390,,5390,10060,80,法术防御_268;生命_1580,
5391,,5391,10060,81,法术防御_272;生命_1599,
5392,,5392,10060,82,法术防御_275;生命_1619,
5393,,5393,10060,83,法术防御_278;生命_1639,
5394,,5394,10060,84,法术防御_282;生命_1659,
5395,,5395,10060,85,法术防御_285;生命_1678,
5396,,5396,10060,86,法术防御_288;生命_1698,
5397,,5397,10060,87,法术防御_292;生命_1718,
5398,,5398,10060,88,法术防御_295;生命_1738,
5399,,5399,10060,89,法术防御_299;生命_1757,
5400,,5400,10060,90,法术防御_302;生命_1777,
5401,,5401,10061,1,物理攻击_16;法术攻击_13,
5402,,5402,10061,2,物理攻击_33;法术攻击_26,
5403,,5403,10061,3,物理攻击_50;法术攻击_40,
5404,,5404,10061,4,物理攻击_67;法术攻击_53,
5405,,5405,10061,5,物理攻击_84;法术攻击_67,
5406,,5406,10061,6,物理攻击_100;法术攻击_80,
5407,,5407,10061,7,物理攻击_117;法术攻击_94,
5408,,5408,10061,8,物理攻击_134;法术攻击_107,
5409,,5409,10061,9,物理攻击_151;法术攻击_120,
5410,,5410,10061,10,物理攻击_168;法术攻击_134,
5411,,5411,10061,11,物理攻击_184;法术攻击_147,
5412,,5412,10061,12,物理攻击_201;法术攻击_161,
5413,,5413,10061,13,物理攻击_218;法术攻击_174,
5414,,5414,10061,14,物理攻击_235;法术攻击_188,
5415,,5415,10061,15,物理攻击_252;法术攻击_201,
5416,,5416,10061,16,物理攻击_268;法术攻击_215,
5417,,5417,10061,17,物理攻击_285;法术攻击_228,
5418,,5418,10061,18,物理攻击_302;法术攻击_241,
5419,,5419,10061,19,物理攻击_319;法术攻击_255,
5420,,5420,10061,20,物理攻击_336;法术攻击_268,
5421,,5421,10061,21,物理攻击_352;法术攻击_282,
5422,,5422,10061,22,物理攻击_369;法术攻击_295,
5423,,5423,10061,23,物理攻击_386;法术攻击_309,
5424,,5424,10061,24,物理攻击_403;法术攻击_322,
5425,,5425,10061,25,物理攻击_420;法术攻击_336,
5426,,5426,10061,26,物理攻击_436;法术攻击_349,
5427,,5427,10061,27,物理攻击_453;法术攻击_362,
5428,,5428,10061,28,物理攻击_470;法术攻击_376,
5429,,5429,10061,29,物理攻击_487;法术攻击_389,
5430,,5430,10061,30,物理攻击_504;法术攻击_403,
5431,,5431,10061,31,物理攻击_520;法术攻击_416,
5432,,5432,10061,32,物理攻击_537;法术攻击_430,
5433,,5433,10061,33,物理攻击_554;法术攻击_443,
5434,,5434,10061,34,物理攻击_571;法术攻击_456,
5435,,5435,10061,35,物理攻击_588;法术攻击_470,
5436,,5436,10061,36,物理攻击_604;法术攻击_483,
5437,,5437,10061,37,物理攻击_621;法术攻击_497,
5438,,5438,10061,38,物理攻击_638;法术攻击_510,
5439,,5439,10061,39,物理攻击_655;法术攻击_524,
5440,,5440,10061,40,物理攻击_672;法术攻击_537,
5441,,5441,10061,41,物理攻击_688;法术攻击_551,
5442,,5442,10061,42,物理攻击_705;法术攻击_564,
5443,,5443,10061,43,物理攻击_722;法术攻击_577,
5444,,5444,10061,44,物理攻击_739;法术攻击_591,
5445,,5445,10061,45,物理攻击_756;法术攻击_604,
5446,,5446,10061,46,物理攻击_772;法术攻击_618,
5447,,5447,10061,47,物理攻击_789;法术攻击_631,
5448,,5448,10061,48,物理攻击_806;法术攻击_645,
5449,,5449,10061,49,物理攻击_823;法术攻击_658,
5450,,5450,10061,50,物理攻击_840;法术攻击_672,
5451,,5451,10061,51,物理攻击_856;法术攻击_685,
5452,,5452,10061,52,物理攻击_873;法术攻击_698,
5453,,5453,10061,53,物理攻击_890;法术攻击_712,
5454,,5454,10061,54,物理攻击_907;法术攻击_725,
5455,,5455,10061,55,物理攻击_924;法术攻击_739,
5456,,5456,10061,56,物理攻击_940;法术攻击_752,
5457,,5457,10061,57,物理攻击_957;法术攻击_766,
5458,,5458,10061,58,物理攻击_974;法术攻击_779,
5459,,5459,10061,59,物理攻击_991;法术攻击_792,
5460,,5460,10061,60,物理攻击_1008;法术攻击_806,
5461,,5461,10061,61,物理攻击_1024;法术攻击_819,
5462,,5462,10061,62,物理攻击_1041;法术攻击_833,
5463,,5463,10061,63,物理攻击_1058;法术攻击_846,
5464,,5464,10061,64,物理攻击_1075;法术攻击_860,
5465,,5465,10061,65,物理攻击_1092;法术攻击_873,
5466,,5466,10061,66,物理攻击_1108;法术攻击_887,
5467,,5467,10061,67,物理攻击_1125;法术攻击_900,
5468,,5468,10061,68,物理攻击_1142;法术攻击_913,
5469,,5469,10061,69,物理攻击_1159;法术攻击_927,
5470,,5470,10061,70,物理攻击_1176;法术攻击_940,
5471,,5471,10061,71,物理攻击_1192;法术攻击_954,
5472,,5472,10061,72,物理攻击_1209;法术攻击_967,
5473,,5473,10061,73,物理攻击_1226;法术攻击_981,
5474,,5474,10061,74,物理攻击_1243;法术攻击_994,
5475,,5475,10061,75,物理攻击_1260;法术攻击_1008,
5476,,5476,10061,76,物理攻击_1276;法术攻击_1021,
5477,,5477,10061,77,物理攻击_1293;法术攻击_1034,
5478,,5478,10061,78,物理攻击_1310;法术攻击_1048,
5479,,5479,10061,79,物理攻击_1327;法术攻击_1061,
5480,,5480,10061,80,物理攻击_1344;法术攻击_1075,
5481,,5481,10061,81,物理攻击_1360;法术攻击_1088,
5482,,5482,10061,82,物理攻击_1377;法术攻击_1102,
5483,,5483,10061,83,物理攻击_1394;法术攻击_1115,
5484,,5484,10061,84,物理攻击_1411;法术攻击_1128,
5485,,5485,10061,85,物理攻击_1428;法术攻击_1142,
5486,,5486,10061,86,物理攻击_1444;法术攻击_1155,
5487,,5487,10061,87,物理攻击_1461;法术攻击_1169,
5488,,5488,10061,88,物理攻击_1478;法术攻击_1182,
5489,,5489,10061,89,物理攻击_1495;法术攻击_1196,
5490,,5490,10061,90,物理攻击_1512;法术攻击_1209,
5491,,5491,10062,1,生命_41,
5492,,5492,10062,2,生命_82,
5493,,5493,10062,3,生命_123,
5494,,5494,10062,4,生命_164,
5495,,5495,10062,5,生命_205,
5496,,5496,10062,6,生命_246,
5497,,5497,10062,7,生命_287,
