key,Remarks,uniqueId,itemModelId,conditionLevel,nextID,type,subType,recordOldData,heroModelID,fettersName,fettersDesc,fettersAttrDesc,fettersAttrData,fettersPrecentAttrData,subConditionValue
2020030605,,2020030605,20200301,5,,2,35,,202003,开天之舞,,Lv.5 神器觉醒到达5星：法术攻击+27%,,法术攻击_2700,2_5;3_50
2020100601,,2020100601,20201001,1,2020100602,2,36,,202010,万象之秘,,Lv.1 神器觉醒到达1星：法术攻击+15%,,法术攻击_1500,2_1;3_10
2020100602,,2020100602,20201001,2,2020100603,2,36,,202010,万象之秘,,Lv.2 神器觉醒到达2星：法术攻击+18%,,法术攻击_1800,2_2;3_20
2020100603,,2020100603,20201001,3,2020100604,2,36,,202010,万象之秘,,Lv.3 神器觉醒到达3星：法术攻击+21%,,法术攻击_2100,2_3;3_30
2020100604,,2020100604,20201001,4,2020100605,2,36,,202010,万象之秘,,Lv.4 神器觉醒到达4星：法术攻击+24%,,法术攻击_2400,2_4;3_40
2020100605,,2020100605,20201001,5,,2,36,,202010,万象之秘,,Lv.5 神器觉醒到达5星：法术攻击+27%,,法术攻击_2700,2_5;3_50
2030080601,,2030080601,20300801,1,2030080602,2,37,,203008,金光永耀,,Lv.1 神器觉醒到达1星：法术攻击+15%,,法术攻击_1500,2_1;3_10
2030080602,,2030080602,20300801,2,2030080603,2,37,,203008,金光永耀,,Lv.2 神器觉醒到达2星：法术攻击+18%,,法术攻击_1800,2_2;3_20
2030080603,,2030080603,20300801,3,2030080604,2,37,,203008,金光永耀,,Lv.3 神器觉醒到达3星：法术攻击+21%,,法术攻击_2100,2_3;3_30
2030080604,,2030080604,20300801,4,2030080605,2,37,,203008,金光永耀,,Lv.4 神器觉醒到达4星：法术攻击+24%,,法术攻击_2400,2_4;3_40
2030080605,,2030080605,20300801,5,,2,37,,203008,金光永耀,,Lv.5 神器觉醒到达5星：法术攻击+27%,,法术攻击_2700,2_5;3_50
2030010601,,2030010601,20300101,1,2030010602,2,37,,203001,缚龙琼音,,Lv.1 神器觉醒到达1星：法术攻击+15%,,法术攻击_1500,2_1;3_10
2030010602,,2030010602,20300101,2,2030010603,2,37,,203001,缚龙琼音,,Lv.2 神器觉醒到达2星：法术攻击+18%,,法术攻击_1800,2_2;3_20
2030010603,,2030010603,20300101,3,2030010604,2,37,,203001,缚龙琼音,,Lv.3 神器觉醒到达3星：法术攻击+21%,,法术攻击_2100,2_3;3_30
2030010604,,2030010604,20300101,4,2030010605,2,37,,203001,缚龙琼音,,Lv.4 神器觉醒到达4星：法术攻击+24%,,法术攻击_2400,2_4;3_40
2030010605,,2030010605,20300101,5,,2,37,,203001,缚龙琼音,,Lv.5 神器觉醒到达5星：法术攻击+27%,,法术攻击_2700,2_5;3_50
1000050701,,1000050701,10000501,1,1000050702,2,44,,100005,天命觉醒,,Lv.1 神器觉醒到达1星：物理攻击+15%,,物理攻击_1500,2_1
1000050702,,1000050702,10000501,2,1000050703,2,44,,100005,天命觉醒,,Lv.2 神器觉醒到达2星：物理攻击+18%,,物理攻击_1800,2_2
1000050703,,1000050703,10000501,3,1000050704,2,44,,100005,天命觉醒,,Lv.3 神器觉醒到达3星：物理攻击+21%,,物理攻击_2100,2_3
1000050704,,1000050704,10000501,4,1000050705,2,44,,100005,天命觉醒,,Lv.4 神器觉醒到达4星：物理攻击+24%,,物理攻击_2400,2_4
1000050705,,1000050705,10000501,5,,2,44,,100005,天命觉醒,,Lv.5 神器觉醒到达5星：物理攻击+27%,,物理攻击_2700,2_5
1010020701,,1010020701,10100201,1,1010020702,2,51,,101002,天命觉醒,,Lv.1 神器觉醒到达1星：物理攻击+15%,,物理攻击_1500,2_1
1010020702,,1010020702,10100201,2,1010020703,2,51,,101002,天命觉醒,,Lv.2 神器觉醒到达2星：物理攻击+18%,,物理攻击_1800,2_2
1010020703,,1010020703,10100201,3,1010020704,2,51,,101002,天命觉醒,,Lv.3 神器觉醒到达3星：物理攻击+21%,,物理攻击_2100,2_3
1010020704,,1010020704,10100201,4,1010020705,2,51,,101002,天命觉醒,,Lv.4 神器觉醒到达4星：物理攻击+24%,,物理攻击_2400,2_4
1010020705,,1010020705,10100201,5,,2,51,,101002,天命觉醒,,Lv.5 神器觉醒到达5星：物理攻击+27%,,物理攻击_2700,2_5
1010050701,,1010050701,10100501,1,1010050702,2,58,,101005,天命觉醒,,Lv.1 神器觉醒到达1星：物理攻击+15%,,物理攻击_1500,2_1
1010050702,,1010050702,10100501,2,1010050703,2,58,,101005,天命觉醒,,Lv.2 神器觉醒到达2星：物理攻击+18%,,物理攻击_1800,2_2
1010050703,,1010050703,10100501,3,1010050704,2,58,,101005,天命觉醒,,Lv.3 神器觉醒到达3星：物理攻击+21%,,物理攻击_2100,2_3
1010050704,,1010050704,10100501,4,1010050705,2,58,,101005,天命觉醒,,Lv.4 神器觉醒到达4星：物理攻击+24%,,物理攻击_2400,2_4
1010050705,,1010050705,10100501,5,,2,58,,101005,天命觉醒,,Lv.5 神器觉醒到达5星：物理攻击+27%,,物理攻击_2700,2_5
1000020701,,1000020701,10000201,1,1000020702,2,65,,100002,天命觉醒,,Lv.1 神器觉醒到达1星：物理攻击+15%,,物理攻击_1500,2_1
1000020702,,1000020702,10000201,2,1000020703,2,65,,100002,天命觉醒,,Lv.2 神器觉醒到达2星：物理攻击+18%,,物理攻击_1800,2_2
1000020703,,1000020703,10000201,3,1000020704,2,65,,100002,天命觉醒,,Lv.3 神器觉醒到达3星：物理攻击+21%,,物理攻击_2100,2_3
1000020704,,1000020704,10000201,4,1000020705,2,65,,100002,天命觉醒,,Lv.4 神器觉醒到达4星：物理攻击+24%,,物理攻击_2400,2_4
1000020705,,1000020705,10000201,5,,2,65,,100002,天命觉醒,,Lv.5 神器觉醒到达5星：物理攻击+27%,,物理攻击_2700,2_5
1000080701,,1000080701,10000801,1,1000080702,2,72,,100008,天命觉醒,,Lv.1 神器觉醒到达1星：法术攻击+15%,,法术攻击_1500,2_1
1000080702,,1000080702,10000801,2,1000080703,2,72,,100008,天命觉醒,,Lv.2 神器觉醒到达2星：法术攻击+18%,,法术攻击_1800,2_2
1000080703,,1000080703,10000801,3,1000080704,2,72,,100008,天命觉醒,,Lv.3 神器觉醒到达3星：法术攻击+21%,,法术攻击_2100,2_3
1000080704,,1000080704,10000801,4,1000080705,2,72,,100008,天命觉醒,,Lv.4 神器觉醒到达4星：法术攻击+24%,,法术攻击_2400,2_4
1000080705,,1000080705,10000801,5,,2,72,,100008,天命觉醒,,Lv.5 神器觉醒到达5星：法术攻击+27%,,法术攻击_2700,2_5
1010080701,,1010080701,10100801,1,1010080702,2,79,,101008,天命觉醒,,Lv.1 神器觉醒到达1星：法术攻击+15%,,法术攻击_1500,2_1
1010080702,,1010080702,10100801,2,1010080703,2,79,,101008,天命觉醒,,Lv.2 神器觉醒到达2星：法术攻击+18%,,法术攻击_1800,2_2
1010080703,,1010080703,10100801,3,1010080704,2,79,,101008,天命觉醒,,Lv.3 神器觉醒到达3星：法术攻击+21%,,法术攻击_2100,2_3
1010080704,,1010080704,10100801,4,1010080705,2,79,,101008,天命觉醒,,Lv.4 神器觉醒到达4星：法术攻击+24%,,法术攻击_2400,2_4
1010080705,,1010080705,10100801,5,,2,79,,101008,天命觉醒,,Lv.5 神器觉醒到达5星：法术攻击+27%,,法术攻击_2700,2_5
1000110701,,1000110701,10001101,1,1000110702,2,86,,100011,天命觉醒,,Lv.1 神器觉醒到达1星：法术攻击+15%,,法术攻击_1500,2_1
1000110702,,1000110702,10001101,2,1000110703,2,86,,100011,天命觉醒,,Lv.2 神器觉醒到达2星：法术攻击+18%,,法术攻击_1800,2_2
1000110703,,1000110703,10001101,3,1000110704,2,86,,100011,天命觉醒,,Lv.3 神器觉醒到达3星：法术攻击+21%,,法术攻击_2100,2_3
1000110704,,1000110704,10001101,4,1000110705,2,86,,100011,天命觉醒,,Lv.4 神器觉醒到达4星：法术攻击+24%,,法术攻击_2400,2_4
1000110705,,1000110705,10001101,5,,2,86,,100011,天命觉醒,,Lv.5 神器觉醒到达5星：法术攻击+27%,,法术攻击_2700,2_5
1010110701,,1010110701,10101101,1,1010110702,2,93,,101011,天命觉醒,,Lv.1 神器觉醒到达1星：法术攻击+15%,,法术攻击_1500,2_1
1010110702,,1010110702,10101101,2,1010110703,2,93,,101011,天命觉醒,,Lv.2 神器觉醒到达2星：法术攻击+18%,,法术攻击_1800,2_2
1010110703,,1010110703,10101101,3,1010110704,2,93,,101011,天命觉醒,,Lv.3 神器觉醒到达3星：法术攻击+21%,,法术攻击_2100,2_3
1010110704,,1010110704,10101101,4,1010110705,2,93,,101011,天命觉醒,,Lv.4 神器觉醒到达4星：法术攻击+24%,,法术攻击_2400,2_4
1010110705,,1010110705,10101101,5,,2,93,,101011,天命觉醒,,Lv.5 神器觉醒到达5星：法术攻击+27%,,法术攻击_2700,2_5
1000050101,,1000050101,603001,1,1000050102,1,38,1,100005,破阵剑雨,,Lv.1 获得青云剑：生命+2.5%,,生命_250,3_1
1000050102,,1000050102,603008,2,1000050103,1,38,1,100005,破阵剑雨,,Lv.2 获得莫邪剑：生命+5%,,生命_500,3_1
1000050103,,1000050103,603011,3,1000050104,1,38,1,100005,破阵剑雨,,Lv.3 获得飞焰剑：生命+7.5%,,生命_750,3_1
1000050104,,1000050104,603015,4,,1,38,1,100005,破阵剑雨,,Lv.4 获得诛仙剑：生命+10%,,生命_1000,3_1
1000050201,,1000050201,603101,1,1000050202,1,39,1,100005,万法奇幡,,Lv.1 获得赤焰幡：生命+2.5%,,生命_250,3_1
1000050202,,1000050202,603108,2,1000050203,1,39,1,100005,万法奇幡,,Lv.2 获得追魂幡：生命+5%,,生命_500,3_1
1000050203,,1000050203,603111,3,1000050204,1,39,1,100005,万法奇幡,,Lv.3 获得坠星幡：生命+7.5%,,生命_750,3_1
1000050204,,1000050204,603115,4,,1,39,1,100005,万法奇幡,,Lv.4 获得盘古幡：生命+10%,,生命_1000,3_1
1000050301,,1000050301,603501,1,1000050302,1,40,1,100005,唤神灵尺,,Lv.1 获得乾坤尺：生命+3.75%,,生命_375,3_1
1000050302,,1000050302,603508,2,1000050303,1,40,1,100005,唤神灵尺,,Lv.2 获得噬天尺：生命+7.5%,,生命_750,3_1
1000050303,,1000050303,603511,3,1000050304,1,40,1,100005,唤神灵尺,,Lv.3 获得降妖尺：生命+11.25%,,生命_1125,3_1
1000050304,,1000050304,603515,4,,1,40,1,100005,唤神灵尺,,Lv.4 获得灵幻尺：生命+15%,,生命_1500,3_1
1000050401,,1000050401,603401,1,1000050402,1,41,1,100005,附神宝镜,,Lv.1 获得轮回镜：物理攻击+3.75%,,物理攻击_375,3_1
1000050402,,1000050402,603408,2,1000050403,1,41,1,100005,附神宝镜,,Lv.2 获得七星镜：物理攻击+7.5%,,物理攻击_750,3_1
1000050403,,1000050403,603411,3,1000050404,1,41,1,100005,附神宝镜,,Lv.3 获得万佛镜：物理攻击+11.25%,,物理攻击_1125,3_1
1000050404,,1000050404,603415,4,,1,41,1,100005,附神宝镜,,Lv.4 获得镇天镜：物理攻击+15%,,物理攻击_1500,3_1
1000050501,,1000050501,603301,1,1000050502,1,42,1,100005,十绝之阵,,Lv.1 获得天绝阵：生命+5%,,生命_500,3_1
1000050502,,1000050502,603308,2,1000050503,1,42,1,100005,十绝之阵,,Lv.2 获得寒冰阵：生命+10%,,生命_1000,3_1
1000050503,,1000050503,603311,3,1000050504,1,42,1,100005,十绝之阵,,Lv.3 获得化血阵：生命+15%,,生命_1500,3_1
1000050504,,1000050504,603315,4,,1,42,1,100005,十绝之阵,,Lv.4 获得落魂阵：生命+20%,,生命_2000,3_1
1000050601,,1000050601,603201,1,1000050602,1,43,1,100005,四方之旗,,Lv.1 获得青莲宝色旗：生命+5%,,生命_500,3_1
1000050602,,1000050602,603208,2,1000050603,1,43,1,100005,四方之旗,,Lv.2 获得素色云界旗：生命+10%,,生命_1000,3_1
1000050603,,1000050603,603211,3,1000050604,1,43,1,100005,四方之旗,,Lv.3 获得离地焰光旗：生命+15%,,生命_1500,3_1
1000050604,,1000050604,603215,4,,1,43,1,100005,四方之旗,,Lv.4 获得戊己杏黄旗：生命+20%,,生命_2000,3_1
1010020101,,1010020101,603001,1,1010020102,1,45,1,101002,破阵剑雨,,Lv.1 获得青云剑：生命+2.5%,,生命_250,3_1
1010020102,,1010020102,603008,2,1010020103,1,45,1,101002,破阵剑雨,,Lv.2 获得莫邪剑：生命+5%,,生命_500,3_1
1010020103,,1010020103,603011,3,1010020104,1,45,1,101002,破阵剑雨,,Lv.3 获得飞焰剑：生命+7.5%,,生命_750,3_1
1010020104,,1010020104,603015,4,,1,45,1,101002,破阵剑雨,,Lv.4 获得诛仙剑：生命+10%,,生命_1000,3_1
1010020201,,1010020201,603101,1,1010020202,1,46,1,101002,万法奇幡,,Lv.1 获得赤焰幡：生命+2.5%,,生命_250,3_1
1010020202,,1010020202,603108,2,1010020203,1,46,1,101002,万法奇幡,,Lv.2 获得追魂幡：生命+5%,,生命_500,3_1
1010020203,,1010020203,603111,3,1010020204,1,46,1,101002,万法奇幡,,Lv.3 获得坠星幡：生命+7.5%,,生命_750,3_1
1010020204,,1010020204,603115,4,,1,46,1,101002,万法奇幡,,Lv.4 获得盘古幡：生命+10%,,生命_1000,3_1
1010020301,,1010020301,603501,1,1010020302,1,47,1,101002,唤神灵尺,,Lv.1 获得乾坤尺：生命+3.75%,,生命_375,3_1
1010020302,,1010020302,603508,2,1010020303,1,47,1,101002,唤神灵尺,,Lv.2 获得噬天尺：生命+7.5%,,生命_750,3_1
1010020303,,1010020303,603511,3,1010020304,1,47,1,101002,唤神灵尺,,Lv.3 获得降妖尺：生命+11.25%,,生命_1125,3_1
1010020304,,1010020304,603515,4,,1,47,1,101002,唤神灵尺,,Lv.4 获得灵幻尺：生命+15%,,生命_1500,3_1
1010020401,,1010020401,603401,1,1010020402,1,48,1,101002,附神宝镜,,Lv.1 获得轮回镜：物理攻击+3.75%,,物理攻击_375,3_1
1010020402,,1010020402,603408,2,1010020403,1,48,1,101002,附神宝镜,,Lv.2 获得七星镜：物理攻击+7.5%,,物理攻击_750,3_1
1010020403,,1010020403,603411,3,1010020404,1,48,1,101002,附神宝镜,,Lv.3 获得万佛镜：物理攻击+11.25%,,物理攻击_1125,3_1
1010020404,,1010020404,603415,4,,1,48,1,101002,附神宝镜,,Lv.4 获得镇天镜：物理攻击+15%,,物理攻击_1500,3_1
1010020501,,1010020501,603301,1,1010020502,1,49,1,101002,十绝之阵,,Lv.1 获得天绝阵：生命+5%,,生命_500,3_1
1010020502,,1010020502,603308,2,1010020503,1,49,1,101002,十绝之阵,,Lv.2 获得寒冰阵：生命+10%,,生命_1000,3_1
1010020503,,1010020503,603311,3,1010020504,1,49,1,101002,十绝之阵,,Lv.3 获得化血阵：生命+15%,,生命_1500,3_1
1010020504,,1010020504,603315,4,,1,49,1,101002,十绝之阵,,Lv.4 获得落魂阵：生命+20%,,生命_2000,3_1
1010020601,,1010020601,603201,1,1010020602,1,50,1,101002,四方之旗,,Lv.1 获得青莲宝色旗：生命+5%,,生命_500,3_1
1010020602,,1010020602,603208,2,1010020603,1,50,1,101002,四方之旗,,Lv.2 获得素色云界旗：生命+10%,,生命_1000,3_1
1010020603,,1010020603,603211,3,1010020604,1,50,1,101002,四方之旗,,Lv.3 获得离地焰光旗：生命+15%,,生命_1500,3_1
1010020604,,1010020604,603215,4,,1,50,1,101002,四方之旗,,Lv.4 获得戊己杏黄旗：生命+20%,,生命_2000,3_1
1010050101,,1010050101,603001,1,1010050102,1,52,1,101005,破阵剑雨,,Lv.1 获得青云剑：生命+2.5%,,生命_250,3_1
1010050102,,1010050102,603008,2,1010050103,1,52,1,101005,破阵剑雨,,Lv.2 获得莫邪剑：生命+5%,,生命_500,3_1
1010050103,,1010050103,603011,3,1010050104,1,52,1,101005,破阵剑雨,,Lv.3 获得飞焰剑：生命+7.5%,,生命_750,3_1
1010050104,,1010050104,603015,4,,1,52,1,101005,破阵剑雨,,Lv.4 获得诛仙剑：生命+10%,,生命_1000,3_1
1010050201,,1010050201,603101,1,1010050202,1,53,1,101005,万法奇幡,,Lv.1 获得赤焰幡：生命+2.5%,,生命_250,3_1
1010050202,,1010050202,603108,2,1010050203,1,53,1,101005,万法奇幡,,Lv.2 获得追魂幡：生命+5%,,生命_500,3_1
1010050203,,1010050203,603111,3,1010050204,1,53,1,101005,万法奇幡,,Lv.3 获得坠星幡：生命+7.5%,,生命_750,3_1
1010050204,,1010050204,603115,4,,1,53,1,101005,万法奇幡,,Lv.4 获得盘古幡：生命+10%,,生命_1000,3_1
1010050301,,1010050301,603501,1,1010050302,1,54,1,101005,唤神灵尺,,Lv.1 获得乾坤尺：生命+3.75%,,生命_375,3_1
1010050302,,1010050302,603508,2,1010050303,1,54,1,101005,唤神灵尺,,Lv.2 获得噬天尺：生命+7.5%,,生命_750,3_1
1010050303,,1010050303,603511,3,1010050304,1,54,1,101005,唤神灵尺,,Lv.3 获得降妖尺：生命+11.25%,,生命_1125,3_1
1010050304,,1010050304,603515,4,,1,54,1,101005,唤神灵尺,,Lv.4 获得灵幻尺：生命+15%,,生命_1500,3_1
1010050401,,1010050401,603401,1,1010050402,1,55,1,101005,附神宝镜,,Lv.1 获得轮回镜：物理攻击+3.75%,,物理攻击_375,3_1
1010050402,,1010050402,603408,2,1010050403,1,55,1,101005,附神宝镜,,Lv.2 获得七星镜：物理攻击+7.5%,,物理攻击_750,3_1
1010050403,,1010050403,603411,3,1010050404,1,55,1,101005,附神宝镜,,Lv.3 获得万佛镜：物理攻击+11.25%,,物理攻击_1125,3_1
1010050404,,1010050404,603415,4,,1,55,1,101005,附神宝镜,,Lv.4 获得镇天镜：物理攻击+15%,,物理攻击_1500,3_1
1010050501,,1010050501,603301,1,1010050502,1,56,1,101005,十绝之阵,,Lv.1 获得天绝阵：生命+5%,,生命_500,3_1
1010050502,,1010050502,603308,2,1010050503,1,56,1,101005,十绝之阵,,Lv.2 获得寒冰阵：生命+10%,,生命_1000,3_1
1010050503,,1010050503,603311,3,1010050504,1,56,1,101005,十绝之阵,,Lv.3 获得化血阵：生命+15%,,生命_1500,3_1
1010050504,,1010050504,603315,4,,1,56,1,101005,十绝之阵,,Lv.4 获得落魂阵：生命+20%,,生命_2000,3_1
1010050601,,1010050601,603201,1,1010050602,1,57,1,101005,四方之旗,,Lv.1 获得青莲宝色旗：生命+5%,,生命_500,3_1
1010050602,,1010050602,603208,2,1010050603,1,57,1,101005,四方之旗,,Lv.2 获得素色云界旗：生命+10%,,生命_1000,3_1
1010050603,,1010050603,603211,3,1010050604,1,57,1,101005,四方之旗,,Lv.3 获得离地焰光旗：生命+15%,,生命_1500,3_1
1010050604,,1010050604,603215,4,,1,57,1,101005,四方之旗,,Lv.4 获得戊己杏黄旗：生命+20%,,生命_2000,3_1
1000020101,,1000020101,603001,1,1000020102,1,59,1,100002,破阵剑雨,,Lv.1 获得青云剑：生命+2.5%,,生命_250,3_1
1000020102,,1000020102,603008,2,1000020103,1,59,1,100002,破阵剑雨,,Lv.2 获得莫邪剑：生命+5%,,生命_500,3_1
1000020103,,1000020103,603011,3,1000020104,1,59,1,100002,破阵剑雨,,Lv.3 获得飞焰剑：生命+7.5%,,生命_750,3_1
1000020104,,1000020104,603015,4,,1,59,1,100002,破阵剑雨,,Lv.4 获得诛仙剑：生命+10%,,生命_1000,3_1
1000020201,,1000020201,603101,1,1000020202,1,60,1,100002,万法奇幡,,Lv.1 获得赤焰幡：生命+2.5%,,生命_250,3_1
1000020202,,1000020202,603108,2,1000020203,1,60,1,100002,万法奇幡,,Lv.2 获得追魂幡：生命+5%,,生命_500,3_1
1000020203,,1000020203,603111,3,1000020204,1,60,1,100002,万法奇幡,,Lv.3 获得坠星幡：生命+7.5%,,生命_750,3_1
1000020204,,1000020204,603115,4,,1,60,1,100002,万法奇幡,,Lv.4 获得盘古幡：生命+10%,,生命_1000,3_1
1000020301,,1000020301,603501,1,1000020302,1,61,1,100002,唤神灵尺,,Lv.1 获得乾坤尺：生命+3.75%,,生命_375,3_1
1000020302,,1000020302,603508,2,1000020303,1,61,1,100002,唤神灵尺,,Lv.2 获得噬天尺：生命+7.5%,,生命_750,3_1
1000020303,,1000020303,603511,3,1000020304,1,61,1,100002,唤神灵尺,,Lv.3 获得降妖尺：生命+11.25%,,生命_1125,3_1
1000020304,,1000020304,603515,4,,1,61,1,100002,唤神灵尺,,Lv.4 获得灵幻尺：生命+15%,,生命_1500,3_1
1000020401,,1000020401,603401,1,1000020402,1,62,1,100002,附神宝镜,,Lv.1 获得轮回镜：物理攻击+3.75%,,物理攻击_375,3_1
1000020402,,1000020402,603408,2,1000020403,1,62,1,100002,附神宝镜,,Lv.2 获得七星镜：物理攻击+7.5%,,物理攻击_750,3_1
1000020403,,1000020403,603411,3,1000020404,1,62,1,100002,附神宝镜,,Lv.3 获得万佛镜：物理攻击+11.25%,,物理攻击_1125,3_1
1000020404,,1000020404,603415,4,,1,62,1,100002,附神宝镜,,Lv.4 获得镇天镜：物理攻击+15%,,物理攻击_1500,3_1
1000020501,,1000020501,603301,1,1000020502,1,63,1,100002,十绝之阵,,Lv.1 获得天绝阵：生命+5%,,生命_500,3_1
1000020502,,1000020502,603308,2,1000020503,1,63,1,100002,十绝之阵,,Lv.2 获得寒冰阵：生命+10%,,生命_1000,3_1
1000020503,,1000020503,603311,3,1000020504,1,63,1,100002,十绝之阵,,Lv.3 获得化血阵：生命+15%,,生命_1500,3_1
1000020504,,1000020504,603315,4,,1,63,1,100002,十绝之阵,,Lv.4 获得落魂阵：生命+20%,,生命_2000,3_1
1000020601,,1000020601,603201,1,1000020602,1,64,1,100002,四方之旗,,Lv.1 获得青莲宝色旗：生命+5%,,生命_500,3_1
1000020602,,1000020602,603208,2,1000020603,1,64,1,100002,四方之旗,,Lv.2 获得素色云界旗：生命+10%,,生命_1000,3_1
1000020603,,1000020603,603211,3,1000020604,1,64,1,100002,四方之旗,,Lv.3 获得离地焰光旗：生命+15%,,生命_1500,3_1
1000020604,,1000020604,603215,4,,1,64,1,100002,四方之旗,,Lv.4 获得戊己杏黄旗：生命+20%,,生命_2000,3_1
1000080101,,1000080101,603001,1,1000080102,1,66,1,100008,破阵剑雨,,Lv.1 获得青云剑：法术攻击+2.5%,,法术攻击_250,3_1
1000080102,,1000080102,603008,2,1000080103,1,66,1,100008,破阵剑雨,,Lv.2 获得莫邪剑：法术攻击+5%,,法术攻击_500,3_1
1000080103,,1000080103,603011,3,1000080104,1,66,1,100008,破阵剑雨,,Lv.3 获得飞焰剑：法术攻击+7.5%,,法术攻击_750,3_1
1000080104,,1000080104,603015,4,,1,66,1,100008,破阵剑雨,,Lv.4 获得诛仙剑：法术攻击+10%,,法术攻击_1000,3_1
1000080201,,1000080201,603101,1,1000080202,1,67,1,100008,万法奇幡,,Lv.1 获得赤焰幡：法术攻击+2.5%,,法术攻击_250,3_1
1000080202,,1000080202,603108,2,1000080203,1,67,1,100008,万法奇幡,,Lv.2 获得追魂幡：法术攻击+5%,,法术攻击_500,3_1
1000080203,,1000080203,603111,3,1000080204,1,67,1,100008,万法奇幡,,Lv.3 获得坠星幡：法术攻击+7.5%,,法术攻击_750,3_1
1000080204,,1000080204,603115,4,,1,67,1,100008,万法奇幡,,Lv.4 获得盘古幡：法术攻击+10%,,法术攻击_1000,3_1
1000080301,,1000080301,603501,1,1000080302,1,68,1,100008,唤神灵尺,,Lv.1 获得乾坤尺：法术攻击+3.75%,,法术攻击_375,3_1
1000080302,,1000080302,603508,2,1000080303,1,68,1,100008,唤神灵尺,,Lv.2 获得噬天尺：法术攻击+7.5%,,法术攻击_750,3_1
1000080303,,1000080303,603511,3,1000080304,1,68,1,100008,唤神灵尺,,Lv.3 获得降妖尺：法术攻击+11.25%,,法术攻击_1125,3_1
1000080304,,1000080304,603515,4,,1,68,1,100008,唤神灵尺,,Lv.4 获得灵幻尺：法术攻击+15%,,法术攻击_1500,3_1
1000080401,,1000080401,603401,1,1000080402,1,69,1,100008,附神宝镜,,Lv.1 获得轮回镜：生命+3.75%,,生命_375,3_1
1000080402,,1000080402,603408,2,1000080403,1,69,1,100008,附神宝镜,,Lv.2 获得七星镜：生命+7.5%,,生命_750,3_1
1000080403,,1000080403,603411,3,1000080404,1,69,1,100008,附神宝镜,,Lv.3 获得万佛镜：生命+11.25%,,生命_1125,3_1
1000080404,,1000080404,603415,4,,1,69,1,100008,附神宝镜,,Lv.4 获得镇天镜：生命+15%,,生命_1500,3_1
1000080501,,1000080501,603301,1,1000080502,1,70,1,100008,十绝之阵,,Lv.1 获得天绝阵：法术攻击+5%,,法术攻击_500,3_1
1000080502,,1000080502,603308,2,1000080503,1,70,1,100008,十绝之阵,,Lv.2 获得寒冰阵：法术攻击+10%,,法术攻击_1000,3_1
1000080503,,1000080503,603311,3,1000080504,1,70,1,100008,十绝之阵,,Lv.3 获得化血阵：法术攻击+15%,,法术攻击_1500,3_1
1000080504,,1000080504,603315,4,,1,70,1,100008,十绝之阵,,Lv.4 获得落魂阵：法术攻击+20%,,法术攻击_2000,3_1
1000080601,,1000080601,603201,1,1000080602,1,71,1,100008,四方之旗,,Lv.1 获得青莲宝色旗：法术攻击+5%,,法术攻击_500,3_1
1000080602,,1000080602,603208,2,1000080603,1,71,1,100008,四方之旗,,Lv.2 获得素色云界旗：法术攻击+10%,,法术攻击_1000,3_1
1000080603,,1000080603,603211,3,1000080604,1,71,1,100008,四方之旗,,Lv.3 获得离地焰光旗：法术攻击+15%,,法术攻击_1500,3_1
1000080604,,1000080604,603215,4,,1,71,1,100008,四方之旗,,Lv.4 获得戊己杏黄旗：法术攻击+20%,,法术攻击_2000,3_1
1010080101,,1010080101,603001,1,1010080102,1,73,1,101008,破阵剑雨,,Lv.1 获得青云剑：法术攻击+2.5%,,法术攻击_250,3_1
1010080102,,1010080102,603008,2,1010080103,1,73,1,101008,破阵剑雨,,Lv.2 获得莫邪剑：法术攻击+5%,,法术攻击_500,3_1
1010080103,,1010080103,603011,3,1010080104,1,73,1,101008,破阵剑雨,,Lv.3 获得飞焰剑：法术攻击+7.5%,,法术攻击_750,3_1
1010080104,,1010080104,603015,4,,1,73,1,101008,破阵剑雨,,Lv.4 获得诛仙剑：法术攻击+10%,,法术攻击_1000,3_1
1010080201,,1010080201,603101,1,1010080202,1,74,1,101008,万法奇幡,,Lv.1 获得赤焰幡：法术攻击+2.5%,,法术攻击_250,3_1
1010080202,,1010080202,603108,2,1010080203,1,74,1,101008,万法奇幡,,Lv.2 获得追魂幡：法术攻击+5%,,法术攻击_500,3_1
1010080203,,1010080203,603111,3,1010080204,1,74,1,101008,万法奇幡,,Lv.3 获得坠星幡：法术攻击+7.5%,,法术攻击_750,3_1
1010080204,,1010080204,603115,4,,1,74,1,101008,万法奇幡,,Lv.4 获得盘古幡：法术攻击+10%,,法术攻击_1000,3_1
1010080301,,1010080301,603501,1,1010080302,1,75,1,101008,唤神灵尺,,Lv.1 获得乾坤尺：法术攻击+3.75%,,法术攻击_375,3_1
1010080302,,1010080302,603508,2,1010080303,1,75,1,101008,唤神灵尺,,Lv.2 获得噬天尺：法术攻击+7.5%,,法术攻击_750,3_1
1010080303,,1010080303,603511,3,1010080304,1,75,1,101008,唤神灵尺,,Lv.3 获得降妖尺：法术攻击+11.25%,,法术攻击_1125,3_1
1010080304,,1010080304,603515,4,,1,75,1,101008,唤神灵尺,,Lv.4 获得灵幻尺：法术攻击+15%,,法术攻击_1500,3_1
1010080401,,1010080401,603401,1,1010080402,1,76,1,101008,附神宝镜,,Lv.1 获得轮回镜：生命+3.75%,,生命_375,3_1
