key,Remarks,uniqueId,itemModelId,conditionLevel,nextID,type,subType,recordOldData,heroModelID,fettersName,fettersDesc,fettersAttrDesc,fettersAttrData,fettersPrecentAttrData,subConditionValue
2020030605,,2020030605,20200301,5,,2,35,,202003,开天之舞,,Lv.5 神器觉醒到达5星：法术攻击+27%,,法术攻击_2700,2_5;3_50
2020100601,,2020100601,20201001,1,2020100602,2,36,,202010,万象之秘,,Lv.1 神器觉醒到达1星：法术攻击+15%,,法术攻击_1500,2_1;3_10
2020100602,,2020100602,20201001,2,2020100603,2,36,,202010,万象之秘,,Lv.2 神器觉醒到达2星：法术攻击+18%,,法术攻击_1800,2_2;3_20
2020100603,,2020100603,20201001,3,2020100604,2,36,,202010,万象之秘,,Lv.3 神器觉醒到达3星：法术攻击+21%,,法术攻击_2100,2_3;3_30
2020100604,,2020100604,20201001,4,2020100605,2,36,,202010,万象之秘,,Lv.4 神器觉醒到达4星：法术攻击+24%,,法术攻击_2400,2_4;3_40
2020100605,,2020100605,20201001,5,,2,36,,202010,万象之秘,,Lv.5 神器觉醒到达5星：法术攻击+27%,,法术攻击_2700,2_5;3_50
2030080601,,2030080601,20300801,1,2030080602,2,37,,203008,金光永耀,,Lv.1 神器觉醒到达1星：法术攻击+15%,,法术攻击_1500,2_1;3_10
2030080602,,2030080602,20300801,2,2030080603,2,37,,203008,金光永耀,,Lv.2 神器觉醒到达2星：法术攻击+18%,,法术攻击_1800,2_2;3_20
2030080603,,2030080603,20300801,3,2030080604,2,37,,203008,金光永耀,,Lv.3 神器觉醒到达3星：法术攻击+21%,,法术攻击_2100,2_3;3_30
2030080604,,2030080604,20300801,4,2030080605,2,37,,203008,金光永耀,,Lv.4 神器觉醒到达4星：法术攻击+24%,,法术攻击_2400,2_4;3_40
2030080605,,2030080605,20300801,5,,2,37,,203008,金光永耀,,Lv.5 神器觉醒到达5星：法术攻击+27%,,法术攻击_2700,2_5;3_50
2030010601,,2030010601,20300101,1,2030010602,2,37,,203001,缚龙琼音,,Lv.1 神器觉醒到达1星：法术攻击+15%,,法术攻击_1500,2_1;3_10
2030010602,,2030010602,20300101,2,2030010603,2,37,,203001,缚龙琼音,,Lv.2 神器觉醒到达2星：法术攻击+18%,,法术攻击_1800,2_2;3_20
2030010603,,2030010603,20300101,3,2030010604,2,37,,203001,缚龙琼音,,Lv.3 神器觉醒到达3星：法术攻击+21%,,法术攻击_2100,2_3;3_30
2030010604,,2030010604,20300101,4,2030010605,2,37,,203001,缚龙琼音,,Lv.4 神器觉醒到达4星：法术攻击+24%,,法术攻击_2400,2_4;3_40
2030010605,,2030010605,20300101,5,,2,37,,203001,缚龙琼音,,Lv.5 神器觉醒到达5星：法术攻击+27%,,法术攻击_2700,2_5;3_50
1000050701,,1000050701,10000501,1,1000050702,2,38,,100005,天命觉醒,,Lv.1 神器觉醒到达1星：物理攻击+15%,,物理攻击_1500,2_1
1000050702,,1000050702,10000501,2,1000050703,2,38,,100005,天命觉醒,,Lv.2 神器觉醒到达2星：物理攻击+18%,,物理攻击_1800,2_2
1000050703,,1000050703,10000501,3,1000050704,2,38,,100005,天命觉醒,,Lv.3 神器觉醒到达3星：物理攻击+21%,,物理攻击_2100,2_3
1000050704,,1000050704,10000501,4,1000050705,2,38,,100005,天命觉醒,,Lv.4 神器觉醒到达4星：物理攻击+24%,,物理攻击_2400,2_4
1000050705,,1000050705,10000501,5,,2,38,,100005,天命觉醒,,Lv.5 神器觉醒到达5星：物理攻击+27%,,物理攻击_2700,2_5
1010020701,,1010020701,10100201,1,1010020702,2,39,,101002,天命觉醒,,Lv.1 神器觉醒到达1星：物理攻击+15%,,物理攻击_1500,2_1
1010020702,,1010020702,10100201,2,1010020703,2,39,,101002,天命觉醒,,Lv.2 神器觉醒到达2星：物理攻击+18%,,物理攻击_1800,2_2
1010020703,,1010020703,10100201,3,1010020704,2,39,,101002,天命觉醒,,Lv.3 神器觉醒到达3星：物理攻击+21%,,物理攻击_2100,2_3
1010020704,,1010020704,10100201,4,1010020705,2,39,,101002,天命觉醒,,Lv.4 神器觉醒到达4星：物理攻击+24%,,物理攻击_2400,2_4
1010020705,,1010020705,10100201,5,,2,39,,101002,天命觉醒,,Lv.5 神器觉醒到达5星：物理攻击+27%,,物理攻击_2700,2_5
1010050701,,1010050701,10100501,1,1010050702,2,40,,101005,天命觉醒,,Lv.1 神器觉醒到达1星：物理攻击+15%,,物理攻击_1500,2_1
1010050702,,1010050702,10100501,2,1010050703,2,40,,101005,天命觉醒,,Lv.2 神器觉醒到达2星：物理攻击+18%,,物理攻击_1800,2_2
1010050703,,1010050703,10100501,3,1010050704,2,40,,101005,天命觉醒,,Lv.3 神器觉醒到达3星：物理攻击+21%,,物理攻击_2100,2_3
1010050704,,1010050704,10100501,4,1010050705,2,40,,101005,天命觉醒,,Lv.4 神器觉醒到达4星：物理攻击+24%,,物理攻击_2400,2_4
1010050705,,1010050705,10100501,5,,2,40,,101005,天命觉醒,,Lv.5 神器觉醒到达5星：物理攻击+27%,,物理攻击_2700,2_5
1000020701,,1000020701,10000201,1,1000020702,2,41,,100002,天命觉醒,,Lv.1 神器觉醒到达1星：物理攻击+15%,,物理攻击_1500,2_1
1000020702,,1000020702,10000201,2,1000020703,2,41,,100002,天命觉醒,,Lv.2 神器觉醒到达2星：物理攻击+18%,,物理攻击_1800,2_2
1000020703,,1000020703,10000201,3,1000020704,2,41,,100002,天命觉醒,,Lv.3 神器觉醒到达3星：物理攻击+21%,,物理攻击_2100,2_3
1000020704,,1000020704,10000201,4,1000020705,2,41,,100002,天命觉醒,,Lv.4 神器觉醒到达4星：物理攻击+24%,,物理攻击_2400,2_4
1000020705,,1000020705,10000201,5,,2,41,,100002,天命觉醒,,Lv.5 神器觉醒到达5星：物理攻击+27%,,物理攻击_2700,2_5
1000080701,,1000080701,10000801,1,1000080702,2,42,,100008,天命觉醒,,Lv.1 神器觉醒到达1星：法术攻击+15%,,法术攻击_1500,2_1
1000080702,,1000080702,10000801,2,1000080703,2,42,,100008,天命觉醒,,Lv.2 神器觉醒到达2星：法术攻击+18%,,法术攻击_1800,2_2
1000080703,,1000080703,10000801,3,1000080704,2,42,,100008,天命觉醒,,Lv.3 神器觉醒到达3星：法术攻击+21%,,法术攻击_2100,2_3
1000080704,,1000080704,10000801,4,1000080705,2,42,,100008,天命觉醒,,Lv.4 神器觉醒到达4星：法术攻击+24%,,法术攻击_2400,2_4
1000080705,,1000080705,10000801,5,,2,42,,100008,天命觉醒,,Lv.5 神器觉醒到达5星：法术攻击+27%,,法术攻击_2700,2_5
1010080701,,1010080701,10100801,1,1010080702,2,43,,101008,天命觉醒,,Lv.1 神器觉醒到达1星：法术攻击+15%,,法术攻击_1500,2_1
1010080702,,1010080702,10100801,2,1010080703,2,43,,101008,天命觉醒,,Lv.2 神器觉醒到达2星：法术攻击+18%,,法术攻击_1800,2_2
1010080703,,1010080703,10100801,3,1010080704,2,43,,101008,天命觉醒,,Lv.3 神器觉醒到达3星：法术攻击+21%,,法术攻击_2100,2_3
1010080704,,1010080704,10100801,4,1010080705,2,43,,101008,天命觉醒,,Lv.4 神器觉醒到达4星：法术攻击+24%,,法术攻击_2400,2_4
1010080705,,1010080705,10100801,5,,2,43,,101008,天命觉醒,,Lv.5 神器觉醒到达5星：法术攻击+27%,,法术攻击_2700,2_5
1000110701,,1000110701,10001101,1,1000110702,2,44,,100011,天命觉醒,,Lv.1 神器觉醒到达1星：法术攻击+15%,,法术攻击_1500,2_1
1000110702,,1000110702,10001101,2,1000110703,2,44,,100011,天命觉醒,,Lv.2 神器觉醒到达2星：法术攻击+18%,,法术攻击_1800,2_2
1000110703,,1000110703,10001101,3,1000110704,2,44,,100011,天命觉醒,,Lv.3 神器觉醒到达3星：法术攻击+21%,,法术攻击_2100,2_3
1000110704,,1000110704,10001101,4,1000110705,2,44,,100011,天命觉醒,,Lv.4 神器觉醒到达4星：法术攻击+24%,,法术攻击_2400,2_4
1000110705,,1000110705,10001101,5,,2,44,,100011,天命觉醒,,Lv.5 神器觉醒到达5星：法术攻击+27%,,法术攻击_2700,2_5
1010110701,,1010110701,10101101,1,1010110702,2,45,,101011,天命觉醒,,Lv.1 神器觉醒到达1星：法术攻击+15%,,法术攻击_1500,2_1
1010110702,,1010110702,10101101,2,1010110703,2,45,,101011,天命觉醒,,Lv.2 神器觉醒到达2星：法术攻击+18%,,法术攻击_1800,2_2
1010110703,,1010110703,10101101,3,1010110704,2,45,,101011,天命觉醒,,Lv.3 神器觉醒到达3星：法术攻击+21%,,法术攻击_2100,2_3
1010110704,,1010110704,10101101,4,1010110705,2,45,,101011,天命觉醒,,Lv.4 神器觉醒到达4星：法术攻击+24%,,法术攻击_2400,2_4
1010110705,,1010110705,10101101,5,,2,45,,101011,天命觉醒,,Lv.5 神器觉醒到达5星：法术攻击+27%,,法术攻击_2700,2_5
1000050101,,1000050101,603001,1,1000050102,1,46,1,100005,破阵剑雨,,Lv.1 获得青云剑：生命+1.5%,,生命_150,3_1
1000050102,,1000050102,603002,2,1000050103,1,46,1,100005,破阵剑雨,,Lv.2 获得青云剑：生命+2%,,生命_200,3_1
1000050103,,1000050103,603003,3,1000050104,1,46,1,100005,破阵剑雨,,Lv.3 获得青云剑：生命+2.5%,,生命_250,3_1
1000050104,,1000050104,603004,4,1000050105,1,46,1,100005,破阵剑雨,,Lv.4 获得青云剑：生命+3%,,生命_300,3_1
1000050105,,1000050105,603005,5,1000050106,1,46,1,100005,破阵剑雨,,Lv.5 获得青云剑：生命+3.5%,,生命_350,3_1
1000050106,,1000050106,603006,6,1000050107,1,46,1,100005,破阵剑雨,,Lv.6 获得青云剑：生命+4%,,生命_400,3_1
1000050107,,1000050107,603007,7,1000050108,1,46,1,100005,破阵剑雨,,Lv.7 获得青云剑：生命+4.5%,,生命_450,3_1
1000050108,,1000050108,603008,8,1000050109,1,46,1,100005,破阵剑雨,,Lv.8 获得莫邪剑：生命+5%,,生命_500,3_1
1000050109,,1000050109,603009,9,1000050110,1,46,1,100005,破阵剑雨,,Lv.9 获得莫邪剑：生命+5.5%,,生命_550,3_1
1000050110,,1000050110,603010,10,1000050111,1,46,1,100005,破阵剑雨,,Lv.10 获得莫邪剑：生命+6%,,生命_600,3_1
1000050111,,1000050111,603011,11,1000050112,1,46,1,100005,破阵剑雨,,Lv.11 获得飞焰剑：生命+6.5%,,生命_650,3_1
1000050112,,1000050112,603012,12,1000050113,1,46,1,100005,破阵剑雨,,Lv.12 获得飞焰剑：生命+7%,,生命_700,3_1
1000050113,,1000050113,603013,13,1000050114,1,46,1,100005,破阵剑雨,,Lv.13 获得飞焰剑：生命+7.5%,,生命_750,3_1
1000050114,,1000050114,603014,14,1000050115,1,46,1,100005,破阵剑雨,,Lv.14 获得飞焰剑：生命+8%,,生命_800,3_1
1000050115,,1000050115,603015,15,1000050116,1,46,1,100005,破阵剑雨,,Lv.15 获得诛仙剑：生命+8.5%,,生命_850,3_1
1000050116,,1000050116,603016,16,1000050117,1,46,1,100005,破阵剑雨,,Lv.16 获得诛仙剑：生命+9%,,生命_900,3_1
1000050117,,1000050117,603017,17,1000050118,1,46,1,100005,破阵剑雨,,Lv.17 获得诛仙剑：生命+9.5%,,生命_950,3_1
1000050118,,1000050118,603018,18,,1,46,1,100005,破阵剑雨,,Lv.18 获得诛仙剑：生命+10%,,生命_1000,3_1
1000050201,,1000050201,603101,1,1000050202,1,47,1,100005,万法奇幡,,Lv.1 获得赤焰幡：生命+1.5%,,生命_150,3_1
1000050202,,1000050202,603102,2,1000050203,1,47,1,100005,万法奇幡,,Lv.2 获得赤焰幡：生命+2%,,生命_200,3_1
1000050203,,1000050203,603103,3,1000050204,1,47,1,100005,万法奇幡,,Lv.3 获得赤焰幡：生命+2.5%,,生命_250,3_1
1000050204,,1000050204,603104,4,1000050205,1,47,1,100005,万法奇幡,,Lv.4 获得赤焰幡：生命+3%,,生命_300,3_1
1000050205,,1000050205,603105,5,1000050206,1,47,1,100005,万法奇幡,,Lv.5 获得赤焰幡：生命+3.5%,,生命_350,3_1
1000050206,,1000050206,603106,6,1000050207,1,47,1,100005,万法奇幡,,Lv.6 获得赤焰幡：生命+4%,,生命_400,3_1
1000050207,,1000050207,603107,7,1000050208,1,47,1,100005,万法奇幡,,Lv.7 获得赤焰幡：生命+4.5%,,生命_450,3_1
1000050208,,1000050208,603108,8,1000050209,1,47,1,100005,万法奇幡,,Lv.8 获得追魂幡：生命+5%,,生命_500,3_1
1000050209,,1000050209,603109,9,1000050210,1,47,1,100005,万法奇幡,,Lv.9 获得追魂幡：生命+5.5%,,生命_550,3_1
1000050210,,1000050210,603110,10,1000050211,1,47,1,100005,万法奇幡,,Lv.10 获得追魂幡：生命+6%,,生命_600,3_1
1000050211,,1000050211,603111,11,1000050212,1,47,1,100005,万法奇幡,,Lv.11 获得坠星幡：生命+6.5%,,生命_650,3_1
1000050212,,1000050212,603112,12,1000050213,1,47,1,100005,万法奇幡,,Lv.12 获得坠星幡：生命+7%,,生命_700,3_1
1000050213,,1000050213,603113,13,1000050214,1,47,1,100005,万法奇幡,,Lv.13 获得坠星幡：生命+7.5%,,生命_750,3_1
1000050214,,1000050214,603114,14,1000050215,1,47,1,100005,万法奇幡,,Lv.14 获得坠星幡：生命+8%,,生命_800,3_1
1000050215,,1000050215,603115,15,1000050216,1,47,1,100005,万法奇幡,,Lv.15 获得盘古幡：生命+8.5%,,生命_850,3_1
1000050216,,1000050216,603116,16,1000050217,1,47,1,100005,万法奇幡,,Lv.16 获得盘古幡：生命+9%,,生命_900,3_1
1000050217,,1000050217,603117,17,1000050218,1,47,1,100005,万法奇幡,,Lv.17 获得盘古幡：生命+9.5%,,生命_950,3_1
1000050218,,1000050218,603118,18,,1,47,1,100005,万法奇幡,,Lv.18 获得盘古幡：生命+10%,,生命_1000,3_1
1000050301,,1000050301,603501,1,1000050302,1,48,1,100005,唤神灵尺,,Lv.1 获得乾坤尺：生命+2.25%,,生命_225,3_1
1000050302,,1000050302,603502,2,1000050303,1,48,1,100005,唤神灵尺,,Lv.2 获得乾坤尺：生命+3%,,生命_300,3_1
1000050303,,1000050303,603503,3,1000050304,1,48,1,100005,唤神灵尺,,Lv.3 获得乾坤尺：生命+3.75%,,生命_375,3_1
1000050304,,1000050304,603504,4,1000050305,1,48,1,100005,唤神灵尺,,Lv.4 获得乾坤尺：生命+4.5%,,生命_450,3_1
1000050305,,1000050305,603505,5,1000050306,1,48,1,100005,唤神灵尺,,Lv.5 获得乾坤尺：生命+5.25%,,生命_525,3_1
1000050306,,1000050306,603506,6,1000050307,1,48,1,100005,唤神灵尺,,Lv.6 获得乾坤尺：生命+6%,,生命_600,3_1
1000050307,,1000050307,603507,7,1000050308,1,48,1,100005,唤神灵尺,,Lv.7 获得乾坤尺：生命+6.75%,,生命_675,3_1
1000050308,,1000050308,603508,8,1000050309,1,48,1,100005,唤神灵尺,,Lv.8 获得噬天尺：生命+7.5%,,生命_750,3_1
1000050309,,1000050309,603509,9,1000050310,1,48,1,100005,唤神灵尺,,Lv.9 获得噬天尺：生命+8.25%,,生命_825,3_1
1000050310,,1000050310,603510,10,1000050311,1,48,1,100005,唤神灵尺,,Lv.10 获得噬天尺：生命+9%,,生命_900,3_1
1000050311,,1000050311,603511,11,1000050312,1,48,1,100005,唤神灵尺,,Lv.11 获得降妖尺：生命+9.75%,,生命_975,3_1
1000050312,,1000050312,603512,12,1000050313,1,48,1,100005,唤神灵尺,,Lv.12 获得降妖尺：生命+10.5%,,生命_1050,3_1
1000050313,,1000050313,603513,13,1000050314,1,48,1,100005,唤神灵尺,,Lv.13 获得降妖尺：生命+11.25%,,生命_1125,3_1
1000050314,,1000050314,603514,14,1000050315,1,48,1,100005,唤神灵尺,,Lv.14 获得降妖尺：生命+12%,,生命_1200,3_1
1000050315,,1000050315,603515,15,1000050316,1,48,1,100005,唤神灵尺,,Lv.15 获得灵幻尺：生命+12.75%,,生命_1275,3_1
1000050316,,1000050316,603516,16,1000050317,1,48,1,100005,唤神灵尺,,Lv.16 获得灵幻尺：生命+13.5%,,生命_1350,3_1
1000050317,,1000050317,603517,17,1000050318,1,48,1,100005,唤神灵尺,,Lv.17 获得灵幻尺：生命+14.25%,,生命_1425,3_1
1000050318,,1000050318,603518,18,,1,48,1,100005,唤神灵尺,,Lv.18 获得灵幻尺：生命+15%,,生命_1500,3_1
1000050401,,1000050401,603401,1,1000050402,1,49,1,100005,附神宝镜,,Lv.1 获得轮回镜：物理攻击+2.25%,,物理攻击_225,3_1
1000050402,,1000050402,603402,2,1000050403,1,49,1,100005,附神宝镜,,Lv.2 获得轮回镜：物理攻击+3%,,物理攻击_300,3_1
1000050403,,1000050403,603403,3,1000050404,1,49,1,100005,附神宝镜,,Lv.3 获得轮回镜：物理攻击+3.75%,,物理攻击_375,3_1
1000050404,,1000050404,603404,4,1000050405,1,49,1,100005,附神宝镜,,Lv.4 获得轮回镜：物理攻击+4.5%,,物理攻击_450,3_1
1000050405,,1000050405,603405,5,1000050406,1,49,1,100005,附神宝镜,,Lv.5 获得轮回镜：物理攻击+5.25%,,物理攻击_525,3_1
1000050406,,1000050406,603406,6,1000050407,1,49,1,100005,附神宝镜,,Lv.6 获得轮回镜：物理攻击+6%,,物理攻击_600,3_1
1000050407,,1000050407,603407,7,1000050408,1,49,1,100005,附神宝镜,,Lv.7 获得轮回镜：物理攻击+6.75%,,物理攻击_675,3_1
1000050408,,1000050408,603408,8,1000050409,1,49,1,100005,附神宝镜,,Lv.8 获得七星镜：物理攻击+7.5%,,物理攻击_750,3_1
1000050409,,1000050409,603409,9,1000050410,1,49,1,100005,附神宝镜,,Lv.9 获得七星镜：物理攻击+8.25%,,物理攻击_825,3_1
1000050410,,1000050410,603410,10,1000050411,1,49,1,100005,附神宝镜,,Lv.10 获得七星镜：物理攻击+9%,,物理攻击_900,3_1
1000050411,,1000050411,603411,11,1000050412,1,49,1,100005,附神宝镜,,Lv.11 获得万佛镜：物理攻击+9.75%,,物理攻击_975,3_1
1000050412,,1000050412,603412,12,1000050413,1,49,1,100005,附神宝镜,,Lv.12 获得万佛镜：物理攻击+10.5%,,物理攻击_1050,3_1
1000050413,,1000050413,603413,13,1000050414,1,49,1,100005,附神宝镜,,Lv.13 获得万佛镜：物理攻击+11.25%,,物理攻击_1125,3_1
1000050414,,1000050414,603414,14,1000050415,1,49,1,100005,附神宝镜,,Lv.14 获得万佛镜：物理攻击+12%,,物理攻击_1200,3_1
1000050415,,1000050415,603415,15,1000050416,1,49,1,100005,附神宝镜,,Lv.15 获得镇天镜：物理攻击+12.75%,,物理攻击_1275,3_1
1000050416,,1000050416,603416,16,1000050417,1,49,1,100005,附神宝镜,,Lv.16 获得镇天镜：物理攻击+13.5%,,物理攻击_1350,3_1
1000050417,,1000050417,603417,17,1000050418,1,49,1,100005,附神宝镜,,Lv.17 获得镇天镜：物理攻击+14.25%,,物理攻击_1425,3_1
1000050418,,1000050418,603418,18,,1,49,1,100005,附神宝镜,,Lv.18 获得镇天镜：物理攻击+15%,,物理攻击_1500,3_1
1000050501,,1000050501,603301,1,1000050502,1,50,1,100005,十绝之阵,,Lv.1 获得天绝阵：生命+3%,,生命_300,3_1
1000050502,,1000050502,603302,2,1000050503,1,50,1,100005,十绝之阵,,Lv.2 获得天绝阵：生命+4%,,生命_400,3_1
1000050503,,1000050503,603303,3,1000050504,1,50,1,100005,十绝之阵,,Lv.3 获得天绝阵：生命+5%,,生命_500,3_1
1000050504,,1000050504,603304,4,1000050505,1,50,1,100005,十绝之阵,,Lv.4 获得天绝阵：生命+6%,,生命_600,3_1
1000050505,,1000050505,603305,5,1000050506,1,50,1,100005,十绝之阵,,Lv.5 获得天绝阵：生命+7%,,生命_700,3_1
1000050506,,1000050506,603306,6,1000050507,1,50,1,100005,十绝之阵,,Lv.6 获得天绝阵：生命+8%,,生命_800,3_1
1000050507,,1000050507,603307,7,1000050508,1,50,1,100005,十绝之阵,,Lv.7 获得天绝阵：生命+9%,,生命_900,3_1
1000050508,,1000050508,603308,8,1000050509,1,50,1,100005,十绝之阵,,Lv.8 获得寒冰阵：生命+10%,,生命_1000,3_1
1000050509,,1000050509,603309,9,1000050510,1,50,1,100005,十绝之阵,,Lv.9 获得寒冰阵：生命+11%,,生命_1100,3_1
1000050510,,1000050510,603310,10,1000050511,1,50,1,100005,十绝之阵,,Lv.10 获得寒冰阵：生命+12%,,生命_1200,3_1
1000050511,,1000050511,603311,11,1000050512,1,50,1,100005,十绝之阵,,Lv.11 获得化血阵：生命+13%,,生命_1300,3_1
1000050512,,1000050512,603312,12,1000050513,1,50,1,100005,十绝之阵,,Lv.12 获得化血阵：生命+14%,,生命_1400,3_1
1000050513,,1000050513,603313,13,1000050514,1,50,1,100005,十绝之阵,,Lv.13 获得化血阵：生命+15%,,生命_1500,3_1
1000050514,,1000050514,603314,14,1000050515,1,50,1,100005,十绝之阵,,Lv.14 获得化血阵：生命+16%,,生命_1600,3_1
1000050515,,1000050515,603315,15,1000050516,1,50,1,100005,十绝之阵,,Lv.15 获得落魂阵：生命+17%,,生命_1700,3_1
1000050516,,1000050516,603316,16,1000050517,1,50,1,100005,十绝之阵,,Lv.16 获得落魂阵：生命+18%,,生命_1800,3_1
1000050517,,1000050517,603317,17,1000050518,1,50,1,100005,十绝之阵,,Lv.17 获得落魂阵：生命+19%,,生命_1900,3_1
1000050518,,1000050518,603318,18,,1,50,1,100005,十绝之阵,,Lv.18 获得落魂阵：生命+20%,,生命_2000,3_1
1000050601,,1000050601,603201,1,1000050602,1,51,1,100005,四方之旗,,Lv.1 获得青莲宝色旗：生命+3%,,生命_300,3_1
1000050602,,1000050602,603202,2,1000050603,1,51,1,100005,四方之旗,,Lv.2 获得青莲宝色旗：生命+4%,,生命_400,3_1
1000050603,,1000050603,603203,3,1000050604,1,51,1,100005,四方之旗,,Lv.3 获得青莲宝色旗：生命+5%,,生命_500,3_1
1000050604,,1000050604,603204,4,1000050605,1,51,1,100005,四方之旗,,Lv.4 获得青莲宝色旗：生命+6%,,生命_600,3_1
1000050605,,1000050605,603205,5,1000050606,1,51,1,100005,四方之旗,,Lv.5 获得青莲宝色旗：生命+7%,,生命_700,3_1
1000050606,,1000050606,603206,6,1000050607,1,51,1,100005,四方之旗,,Lv.6 获得青莲宝色旗：生命+8%,,生命_800,3_1
1000050607,,1000050607,603207,7,1000050608,1,51,1,100005,四方之旗,,Lv.7 获得青莲宝色旗：生命+9%,,生命_900,3_1
1000050608,,1000050608,603208,8,1000050609,1,51,1,100005,四方之旗,,Lv.8 获得素色云界旗：生命+10%,,生命_1000,3_1
1000050609,,1000050609,603209,9,1000050610,1,51,1,100005,四方之旗,,Lv.9 获得素色云界旗：生命+11%,,生命_1100,3_1
1000050610,,1000050610,603210,10,1000050611,1,51,1,100005,四方之旗,,Lv.10 获得素色云界旗：生命+12%,,生命_1200,3_1
1000050611,,1000050611,603211,11,1000050612,1,51,1,100005,四方之旗,,Lv.11 获得离地焰光旗：生命+13%,,生命_1300,3_1
1000050612,,1000050612,603212,12,1000050613,1,51,1,100005,四方之旗,,Lv.12 获得离地焰光旗：生命+14%,,生命_1400,3_1
1000050613,,1000050613,603213,13,1000050614,1,51,1,100005,四方之旗,,Lv.13 获得离地焰光旗：生命+15%,,生命_1500,3_1
1000050614,,1000050614,603214,14,1000050615,1,51,1,100005,四方之旗,,Lv.14 获得离地焰光旗：生命+16%,,生命_1600,3_1
1000050615,,1000050615,603215,15,1000050616,1,51,1,100005,四方之旗,,Lv.15 获得戊己杏黄旗：生命+17%,,生命_1700,3_1
1000050616,,1000050616,603216,16,1000050617,1,51,1,100005,四方之旗,,Lv.16 获得戊己杏黄旗：生命+18%,,生命_1800,3_1
1000050617,,1000050617,603217,17,1000050618,1,51,1,100005,四方之旗,,Lv.17 获得戊己杏黄旗：生命+19%,,生命_1900,3_1
1000050618,,1000050618,603218,18,,1,51,1,100005,四方之旗,,Lv.18 获得戊己杏黄旗：生命+20%,,生命_2000,3_1
1010020101,,1010020101,603001,1,1010020102,1,52,1,101002,破阵剑雨,,Lv.1 获得青云剑：生命+1.5%,,生命_150,3_1
1010020102,,1010020102,603002,2,1010020103,1,52,1,101002,破阵剑雨,,Lv.2 获得青云剑：生命+2%,,生命_200,3_1
1010020103,,1010020103,603003,3,1010020104,1,52,1,101002,破阵剑雨,,Lv.3 获得青云剑：生命+2.5%,,生命_250,3_1
1010020104,,1010020104,603004,4,1010020105,1,52,1,101002,破阵剑雨,,Lv.4 获得青云剑：生命+3%,,生命_300,3_1
1010020105,,1010020105,603005,5,1010020106,1,52,1,101002,破阵剑雨,,Lv.5 获得青云剑：生命+3.5%,,生命_350,3_1
1010020106,,1010020106,603006,6,1010020107,1,52,1,101002,破阵剑雨,,Lv.6 获得青云剑：生命+4%,,生命_400,3_1
1010020107,,1010020107,603007,7,1010020108,1,52,1,101002,破阵剑雨,,Lv.7 获得青云剑：生命+4.5%,,生命_450,3_1
1010020108,,1010020108,603008,8,1010020109,1,52,1,101002,破阵剑雨,,Lv.8 获得莫邪剑：生命+5%,,生命_500,3_1
1010020109,,1010020109,603009,9,1010020110,1,52,1,101002,破阵剑雨,,Lv.9 获得莫邪剑：生命+5.5%,,生命_550,3_1
1010020110,,1010020110,603010,10,1010020111,1,52,1,101002,破阵剑雨,,Lv.10 获得莫邪剑：生命+6%,,生命_600,3_1
1010020111,,1010020111,603011,11,1010020112,1,52,1,101002,破阵剑雨,,Lv.11 获得飞焰剑：生命+6.5%,,生命_650,3_1
1010020112,,1010020112,603012,12,1010020113,1,52,1,101002,破阵剑雨,,Lv.12 获得飞焰剑：生命+7%,,生命_700,3_1
1010020113,,1010020113,603013,13,1010020114,1,52,1,101002,破阵剑雨,,Lv.13 获得飞焰剑：生命+7.5%,,生命_750,3_1
1010020114,,1010020114,603014,14,1010020115,1,52,1,101002,破阵剑雨,,Lv.14 获得飞焰剑：生命+8%,,生命_800,3_1
1010020115,,1010020115,603015,15,1010020116,1,52,1,101002,破阵剑雨,,Lv.15 获得诛仙剑：生命+8.5%,,生命_850,3_1
1010020116,,1010020116,603016,16,1010020117,1,52,1,101002,破阵剑雨,,Lv.16 获得诛仙剑：生命+9%,,生命_900,3_1
1010020117,,1010020117,603017,17,1010020118,1,52,1,101002,破阵剑雨,,Lv.17 获得诛仙剑：生命+9.5%,,生命_950,3_1
1010020118,,1010020118,603018,18,,1,52,1,101002,破阵剑雨,,Lv.18 获得诛仙剑：生命+10%,,生命_1000,3_1
1010020201,,1010020201,603101,1,1010020202,1,53,1,101002,万法奇幡,,Lv.1 获得赤焰幡：生命+1.5%,,生命_150,3_1
1010020202,,1010020202,603102,2,1010020203,1,53,1,101002,万法奇幡,,Lv.2 获得赤焰幡：生命+2%,,生命_200,3_1
1010020203,,1010020203,603103,3,1010020204,1,53,1,101002,万法奇幡,,Lv.3 获得赤焰幡：生命+2.5%,,生命_250,3_1
1010020204,,1010020204,603104,4,1010020205,1,53,1,101002,万法奇幡,,Lv.4 获得赤焰幡：生命+3%,,生命_300,3_1
1010020205,,1010020205,603105,5,1010020206,1,53,1,101002,万法奇幡,,Lv.5 获得赤焰幡：生命+3.5%,,生命_350,3_1
1010020206,,1010020206,603106,6,1010020207,1,53,1,101002,万法奇幡,,Lv.6 获得赤焰幡：生命+4%,,生命_400,3_1
1010020207,,1010020207,603107,7,1010020208,1,53,1,101002,万法奇幡,,Lv.7 获得赤焰幡：生命+4.5%,,生命_450,3_1
1010020208,,1010020208,603108,8,1010020209,1,53,1,101002,万法奇幡,,Lv.8 获得追魂幡：生命+5%,,生命_500,3_1
